X1,Y1,Z1,X2,Y2,Z2,X3,Y3,Z3,X4,Y4,Z4,X5,Y5,Z5,X6,Y6,Z6,X7,Y7,Z7,X8,Y8,Z8,X9,Y9,Z9,X10,Y10,Z10,X11,Y11,Z11,X12,Y12,Z12,X13,Y13,Z13,X14,Y14,Z14,X15,Y15,Z15,X16,Y16,Z16,X17,Y17,Z17,X18,Y18,Z18,X19,Y19,Z19,X20,Y20,Z20,X21,Y21,Z21,X22,Y22,Z22,X23,Y23,Z23,X24,Y24,Z24,X25,Y25,Z25,X26,Y26,Z26,X27,Y27,Z27,X28,Y28,Z28,X29,Y29,Z29,timestamp
1675.89697,-268.41033999999996,927.02576,1706.71936,-262.94687000000005,823.22308,1606.93689,-275.99844,947.17218,1454.21375,-361.31064,832.6469099999999,1359.10876,-384.42499,984.0476699999999,1409.25427,-457.27567,548.3630400000001,1429.99756,-296.41138,341.63272,,,,1494.53223,-140.23848999999998,287.48203,1428.79468,-87.3959,540.26099,1050.5461400000002,-391.13263,822.55426,1062.24841,-148.89235,825.6146200000001,1036.50549,-263.33475,1016.9028900000001,1050.7782,-463.00875999999994,713.91785,1138.7949199999998,-494.36352999999997,483.16052,1075.6485599999999,-492.94107,320.95691,1040.3717,-443.34112999999996,87.49994000000001,1006.90369,-380.36602999999997,54.7746,1201.60815,-452.22115999999994,43.75708,1067.00513,-30.1,608.5744599999999,1145.37964,-35.01338,475.22079,1077.44543,-50.92123,245.80217000000002,1071.63342,-72.13203,67.68154,1034.54504,-133.46523,43.612770000000005,1233.27832,-74.09431,37.150220000000004,1148.87524,-385.02734,471.08652,1071.18359,-366.99078,87.48989,1187.50867,-125.99813999999999,458.41295999999994,1093.3844,-152.4183,82.52869,0
1675.83765,-269.17926,928.22455,1706.7901600000002,-263.7605,824.35681,1606.9315199999999,-276.64542,948.10535,1454.12354,-361.71152,833.51862,1358.82141,-384.66497999999996,984.85901,1408.7127699999999,-458.00543,549.24823,1430.12537,-296.53311,343.09491,,,,1495.23145,-140.03795,288.58527000000004,1428.60071,-87.03282,541.06659,1050.4940199999999,-391.33367999999996,822.91315,1062.31702,-149.01828,825.87854,1036.22278,-263.45264,1017.1073,1050.69727,-463.03375,714.00586,1138.6298800000002,-493.99197000000004,483.20853,1075.53333,-492.82962000000003,321.01767,1040.3360599999999,-443.42315999999994,87.46178,1006.87494,-380.41652999999997,54.71199,1201.57849,-452.34708,43.76435,1066.93396,-30.21595,608.6713900000001,1145.18726,-35.167390000000005,475.27991,1077.3646199999998,-50.98348,245.84982000000002,1071.58691,-72.12816,67.6783,1034.50073,-133.47369,43.586929999999995,1233.27539,-74.10871,37.15525,1148.62854,-384.87347,471.1087,1071.08545,-366.92258,87.52105,1187.39795,-126.11196000000001,458.49777,1095.4502,-152.75089,81.69615,10
1675.7451199999998,-269.9184,929.22595,1706.8994100000002,-264.59988,825.52783,1606.98462,-277.27637000000004,948.9512300000001,,,,1358.65283,-384.92166000000003,985.6611300000001,1408.15906,-458.56296,550.03693,1430.32715,-296.69597999999996,344.44347999999997,,,,1496.16357,-139.90662,289.81445,1428.8034699999998,-86.75841,541.99176,1050.4362800000001,-391.51572000000004,823.30957,1062.41895,-149.22118,826.08246,1036.01843,-263.61691,1017.39545,1050.6344,-463.02292,714.00323,1138.46887,-493.8616,483.21332,1075.4362800000001,-492.51874000000004,321.00751,1040.27161,-443.40427,87.45792,1006.8117699999999,-380.38757000000004,54.6881,1201.6104699999999,-452.29596,43.75088,1066.83545,-30.30643,608.7077,1145.03467,-35.33044,475.30203,1077.2601300000001,-51.03669,245.83582,1071.60925,-72.1618,67.70132,1034.42212,-133.39825,43.54126,1233.25085,-74.1106,37.150459999999995,1148.35474,-384.70685,471.12335,1071.14075,-366.94568,87.44498,1187.2794199999998,-126.20261,458.49987999999996,1093.36694,-152.46976999999998,82.55683,20
1675.71313,-270.58569,930.3289199999999,1706.97742,-265.37506,826.61816,1606.74548,-277.69379,950.1895099999999,1454.01685,-362.64153999999996,835.0885599999999,1358.41614,-385.25665,986.37091,1407.72668,-459.07901,550.77985,1430.3905,-296.74387,345.55008,,,,1497.15283,-140.27736000000002,290.95578,1429.24658,-86.58804,542.9671599999999,1050.39783,-391.6994,823.56445,1062.47192,-149.34068,826.34656,1035.80811,-263.74741,1017.72058,1050.5416300000002,-463.03299000000004,713.98816,1138.26331,-493.60205,483.16238,1075.31421,-492.29625999999996,320.94186,1040.2872300000001,-443.33899,87.44776999999999,1006.80994,-380.32794,54.648309999999995,1201.02563,-450.61133,44.10913,1066.76404,-30.40601,608.81445,1144.84155,-35.41124,475.32129000000003,1077.17773,-51.10582,245.871,1071.5601800000002,-72.15335999999999,67.71398,1034.49023,-133.40591,43.5591,1233.24695,-74.0637,37.15641,1148.18335,-384.5184,471.0993,1071.13318,-366.92282,87.36697,1187.17151,-126.284,458.52402,1093.36707,-152.37198999999998,82.46556,30
1675.67334,-271.23273,931.45374,1707.0600600000002,-266.16266,827.74988,1606.64917,-278.27194,951.1627199999999,1453.92761,-363.12997,835.86237,1358.21973,-385.61172,987.07208,1407.3114,-459.40039,551.52161,1430.55286,-296.77606000000003,346.71747,,,,1498.20776,-140.68594,291.93671,1429.80518,-86.34169,543.93042,1050.35815,-391.87003,823.8543099999999,1062.5874,-149.64122,826.53687,1035.60498,-263.88409,1018.05078,1050.47742,-463.09467,714.02692,1138.12183,-493.46524000000005,483.16202000000004,1075.23022,-492.17862,320.96155,1040.24988,-443.33606,87.40342,1006.7769800000001,-380.36011,54.59412,1201.55554,-452.32724,43.72648,1066.6629599999999,-30.4761,608.8421,1144.70178,-35.558659999999996,475.37698,1077.11951,-51.13877,245.87209,1071.59106,-72.19767,67.71245,1034.94104,-133.95383999999999,43.30366,1233.2277800000002,-74.08498,37.17696,1148.00439,-384.31,471.12454,1071.0349099999999,-366.8992,87.356,1187.03809,-126.43593999999999,458.48203,1093.26697,-152.35533,82.59208000000001,40
1675.5955800000002,-271.8194,932.5350300000001,1707.1124300000001,-266.88382,828.83459,1606.64026,-278.89981,952.02899,1453.88257,-363.63559,836.57599,1357.97937,-385.98553,987.72101,1406.91516,-459.74115,552.1884200000001,1430.4281,-296.90887000000004,347.52686,,,,1498.97693,-140.35246,292.79498,1430.3319099999999,-86.04786999999999,544.78406,1050.31384,-391.99927,824.12872,1062.6173099999999,-149.88153,826.771,1035.51147,-264.1015,1018.5051300000001,1050.44592,-463.09612999999996,713.98785,1138.00793,-493.25229,483.18018,1075.10315,-492.00369000000006,320.90963999999997,1040.21985,-443.2869,87.43975,1006.75262,-380.33481,54.5665,1201.5658,-452.31875999999994,43.728609999999996,1066.56384,-30.49955,608.90912,1144.59485,-35.719440000000006,475.38775999999996,1077.05042,-51.14543,245.90822000000003,1071.5407699999998,-72.14529,67.72489,1034.93494,-133.90878,43.33702,1233.2601300000001,-74.13393,37.19632,1147.84106,-384.14981,471.09076,1071.04089,-367.35855,87.06564,1186.90491,-126.52145,458.50365999999997,1093.3064,-152.29025,82.57603,50
1675.51611,-272.4895,933.5764199999999,1707.24585,-267.59073,830.00488,1606.43848,-279.3938,953.18896,1453.8186,-364.17044,837.33228,1357.77405,-386.43655,988.41528,1406.62158,-459.98328,552.8037099999999,1430.28455,-296.90115,348.22623,,,,1499.8940400000001,-140.2144,293.43185,1430.94006,-85.83337,545.52692,1050.27979,-392.16222999999997,824.38153,1062.5715300000002,-149.84935,827.04718,1035.33032,-264.29037,1018.7828400000001,1050.42639,-463.13662999999997,714.02936,1137.8606,-493.05298,483.16888,1075.0960699999998,-491.95052999999996,321.04977,1040.23108,-443.26672,87.42396,1006.78168,-380.42096000000004,54.5567,1201.5999800000002,-452.21707000000004,43.7285,1066.52539,-30.587559999999996,608.97125,1144.448,-35.85201,475.43835,1076.979,-51.13462,245.94553,1071.52563,-72.10291,67.76988,1034.4425,-133.29083,43.61018,1233.2296099999999,-74.10848,37.19535,1147.64551,-383.96884,471.02454000000006,1070.91785,-366.8046,87.38745,1186.79541,-126.65845,458.51749,1093.22754,-152.36313,82.59340999999999,60
1675.44849,-273.09378,934.68164,1708.7419399999999,-267.72565,830.93878,1606.29065,-279.97296,954.2459699999999,1453.7694099999999,-364.59735,838.2980299999999,1357.43994,-386.83783,988.9785800000001,1406.32458,-460.12674000000004,553.43048,1430.05725,-297.07599,348.88071,,,,1500.72046,-139.41473,294.17365,1431.4891400000001,-85.87416999999999,546.24658,1050.2926,-392.32513,824.70569,1062.60132,-150.02113,827.30865,1035.0747099999999,-264.45615,1018.9199800000001,1050.4298099999999,-463.18002,714.14185,1137.81421,-492.92562999999996,483.15582,1075.0235599999999,-491.82224,320.99017000000003,1040.25024,-443.3035,87.42911,1006.72961,-380.35773,54.57898,1201.6283,-452.09653,43.75584,1066.5282,-30.6693,609.01221,1144.31812,-36.026579999999996,475.50005999999996,1076.9561800000001,-51.17602,245.97696000000002,1071.58142,-72.16884,67.73848000000001,1034.88904,-133.82619,43.41283,1233.2717300000002,-74.10774,37.15591,1147.58386,-383.92007,471.13375999999994,1070.8499800000002,-366.81094,87.39249000000001,1186.38049,-127.11308000000001,458.72781,1093.22144,-152.3046,82.60127,70
1675.3504599999999,-273.70761,935.7550699999999,1708.87793,-268.44595,832.2448099999999,1606.15515,-280.50952,955.31476,1453.8872099999999,-365.35522000000003,839.0913699999999,1357.13184,-387.19394,989.5581099999999,1405.9796099999999,-460.29526,554.03778,1429.8701199999998,-297.38876,349.55145,,,,1502.22351,-139.74292,294.69516,1432.08936,-85.98231,546.94263,1050.2440199999999,-392.43023999999997,824.96362,1062.60754,-150.12134,827.56079,1034.86658,-264.60873,1019.2100199999999,1050.41968,-463.19083,714.11792,1137.75916,-492.92776,483.18847999999997,1074.98901,-491.81729,321.07254,1040.22998,-443.31158,87.44626,1006.71826,-380.36133,54.547909999999995,1201.56885,-452.2092,43.70049,1066.41516,-30.7697,609.16089,1144.20996,-36.22448,475.56879000000004,1076.93909,-51.26211,246.01778,1071.67993,-72.12652,67.72887,1034.9249300000001,-133.81241,43.450359999999996,1233.25854,-74.06229,37.15919,1147.37903,-383.80371,471.04205,1070.88232,-366.82382,87.3951,1186.1731,-127.26337,458.73251,1093.18945,-152.28546,82.59346,80
1675.23254,-274.34824,936.80109,1708.8796399999999,-269.14182,833.1712,1606.0072,-281.16922,956.2768599999999,1453.50476,-365.6701,839.55933,1356.91064,-387.50088999999997,990.21924,1405.5531,-460.54364000000004,554.70032,1429.63293,-297.85708999999997,350.11441,,,,1503.39087,-139.24748,295.37476000000004,1432.7192400000001,-86.25854,547.6162099999999,1050.23499,-392.54251,825.19812,1062.59875,-150.29715,827.82471,1034.776,-264.77083999999996,1019.61096,1050.41406,-463.23047,714.1116900000001,1137.7113,-492.83215,483.19458,1074.89758,-491.85085999999995,320.99634,1040.22729,-443.29337000000004,87.42783,1006.69275,-380.36194,54.571830000000006,1201.63232,-452.23465,43.7057,1066.32727,-30.94143,609.29749,1144.0250199999998,-36.44663,475.6347,1076.83179,-51.27588,246.0968,1071.6113300000002,-72.15933000000001,67.82042,1034.41455,-133.25751,43.76096,1233.26611,-74.12634,37.1462,1147.31641,-383.83096,471.10947000000004,1070.93713,-366.85306,87.38589,1185.9854699999999,-127.46336000000001,458.71143,1093.2463400000001,-152.36964,82.6722,90
