X1,Y1,Z1,X2,Y2,Z2,X3,Y3,Z3,X4,Y4,Z4,X5,Y5,Z5,X6,Y6,Z6,X7,Y7,Z7,X8,Y8,Z8,X9,Y9,Z9,X10,Y10,Z10,X11,Y11,Z11,X12,Y12,Z12,X13,Y13,Z13,X14,Y14,Z14,X15,Y15,Z15,X16,Y16,Z16,X17,Y17,Z17,X18,Y18,Z18,X19,Y19,Z19,X20,Y20,Z20,X21,Y21,Z21,X22,Y22,Z22,X23,Y23,Z23,X24,Y24,Z24,X25,Y25,Z25,X26,Y26,Z26,X27,Y27,Z27,X28,Y28,Z28,X29,Y29,Z29,timestamp
-144.27135,-660.5002400000001,1706.8501,-157.05112,-767.61646,1632.1521,-157.70658999999998,-581.60675,1672.53601,-326.4064,-500.47134000000005,1444.70044,-212.88463,-341.52496,1287.32764,-447.93480999999997,-496.74149000000006,1099.0824,-293.53292999999996,-660.72144,939.28156,57.3249,-557.08466,1416.30457,143.97728999999998,-577.32098,1090.2559800000001,31.89443,-760.6787099999999,933.30933,-321.82794,-530.1353799999999,1005.88776,-29.023909999999997,-605.38257,976.60901,-132.16602,-357.59952000000004,1020.93945,-359.59476,-492.27679000000006,761.4209,-353.51459,-458.72162000000003,522.85748,-373.28522000000004,-411.41147,397.3688,-302.48334,-466.43073,83.56324000000001,-318.05438,-402.98026,41.90397,-407.89069,-572.2377299999999,40.97548,25.674870000000002,-533.5708,646.5913099999999,6.28317,-508.03598,500.30734,41.60564,-464.95910999999995,260.51389,23.87359,-446.46975999999995,89.74348,-33.313,-406.39511,43.23744,18.650560000000002,-597.65417,42.6312,-224.17119,-500.35745,498.31310999999994,-382.09985,-435.23367,79.93721,-127.42101000000001,-492.6514,498.35284,-64.40379,-460.0148,84.81419,0
-144.06663999999998,-660.33929,1706.8369100000002,-157.24652,-766.9711900000001,1631.8569300000001,-157.38565,-581.41693,1672.58679,-326.04578,-500.07709000000006,1444.66052,-212.40412999999998,-341.35104,1287.28528,-447.62875,-496.10382000000004,1099.01843,-293.60147,-660.39703,939.2882699999999,57.57127,-557.15369,1416.35522,143.91786000000002,-577.49774,1090.24805,31.449009999999998,-760.74719,933.76581,-321.55261,-529.79688,1005.89301,-28.91443,-605.5792799999999,976.6649199999999,-131.71228,-357.65872,1020.86371,-359.36818999999997,-492.108,761.39795,-353.34393,-458.65195,522.87372,-373.09436,-411.39727999999997,397.32037,-302.50247,-466.3916,83.48252,-318.03972999999996,-402.96768,41.86787,-407.86646,-572.2416400000001,40.98467,25.76952,-533.93225,646.60291,6.34096,-508.4093,500.27682000000004,41.74599,-465.11965999999995,260.52621,23.89546,-446.53380999999996,89.75559,-33.3048,-406.38022,43.24303,18.64516,-597.6814,42.63924,-224.05937000000003,-500.46582,498.26395,-382.05081,-435.22809000000007,79.94386999999999,-127.28393999999999,-492.84439000000003,498.41284,-64.38696999999999,-460.04967999999997,84.85284,10
-143.84505,-660.16022,1706.81616,-157.34972,-767.09296,1631.88635,-157.08921999999998,-581.1621700000001,1672.5343,-325.79419,-499.65787,1444.64355,-211.89067000000003,-341.14401000000004,1287.2205800000002,-447.33524000000006,-495.51162999999997,1098.9898699999999,-293.72787,-659.4945700000001,939.08099,57.8388,-557.31714,1416.4747300000001,144.42799,-577.224,1090.2865,30.914820000000002,-760.78674,934.43439,-321.34131,-529.539,1005.90448,-28.806559999999998,-605.75647,976.6887199999999,-131.25536,-357.68439,1020.8060300000001,-359.16013,-491.97832999999997,761.42462,-353.15631,-458.6521,522.84515,-372.87625,-411.38068,397.33151000000004,-302.44995,-466.43384000000003,83.47528,-318.02133,-402.98416000000003,41.858129999999996,-407.8508,-572.27332,40.98883,25.98443,-534.28021,646.6664400000001,6.43639,-508.75772,500.2977,41.76932,-465.35015999999996,260.52936,24.1473,-446.52810999999997,89.86578,-33.30178,-406.38007000000005,43.2543,18.62579,-597.71045,42.64823,-223.95235,-500.63202,498.21552,-382.0217,-435.19434,79.94592,-127.18673000000001,-493.07629000000003,498.44836,-64.37857,-460.10452000000004,84.85959,20
-143.74081,-659.98279,1706.82727,-157.37422,-766.91809,1631.91687,-156.9967,-581.0640900000001,1672.6311,-325.62186,-499.26944000000003,1444.62195,-211.5013,-340.97747999999996,1287.15356,-447.00982999999997,-494.93172999999996,1098.93201,-293.78741,-659.20007,939.05481,58.082409999999996,-557.33563,1416.4447,144.68382,-577.01697,1090.28699,30.188570000000002,-760.83008,935.26093,-321.12823,-529.2778900000001,1005.9224199999999,-28.72975,-605.96637,976.797,-130.82509,-357.70441,1020.74548,-359.07672,-491.85242,761.47308,-352.97766,-458.59494000000007,522.85303,-372.70401,-411.36337000000003,397.32761,-302.45435,-466.43195,83.42736,-318.02689,-402.97482,41.88893,-407.8331,-572.3145099999999,40.97565,25.87544,-534.66156,646.5506,6.54628,-509.10602,500.29675,41.81797,-465.54596,260.48874,23.93824,-446.60803,89.73182,-33.28151,-406.36917,43.26342,18.636960000000002,-597.7504299999999,42.620909999999995,-223.82431,-500.73782,498.23040999999995,-382.00861000000003,-435.19420999999994,79.94164,-127.03703,-493.40024000000005,498.49987999999996,-64.36726999999999,-460.12952,84.8518,30
-143.63307,-659.78497,1706.8606,-157.50294,-766.69611,1631.9718,-156.81772,-580.84247,1672.65698,-325.43604,-498.87714000000005,1444.61987,-211.07295,-340.74454,1287.08582,-446.70065,-494.37405,1098.8949,-293.84445,-659.28625,938.98975,58.22769,-557.59521,1416.55005,144.93442,-576.72748,1090.30432,29.440959999999997,-760.84155,936.27759,-320.81631,-529.2229,1006.1361099999999,-28.64876,-606.14417,976.84192,-130.4174,-357.76912999999996,1020.6611300000001,-358.81127999999995,-491.68951,761.43408,-352.83423,-458.51703,522.83636,-372.54443,-411.30975,397.31879,-302.42554,-466.43912,83.4677,-317.9938,-402.98972000000003,41.85014,-407.82742,-572.2810099999999,40.99447,25.92475,-535.02887,646.5893599999999,6.10979,-509.31583,500.09891,41.86911,-465.68417,260.46227999999996,24.15205,-446.5267,89.8921,-33.282920000000004,-406.37067,43.26889,18.64495,-597.68292,42.63284,-223.772,-500.82623,498.18689000000006,-381.96259,-435.22372,79.91186,-126.93213999999999,-493.77097000000003,498.53632000000005,-64.63861999999999,-460.54470999999995,84.7666,40
-143.57506,-659.54553,1706.88208,-157.55298,-766.12274,1632.07361,-156.64158999999998,-580.39001,1672.63806,-325.20795,-498.48135,1444.6051,-210.65457,-340.59508999999997,1287.02393,-446.41742,-493.78699000000006,1098.8618199999999,-293.86947999999995,-659.03363,938.9851699999999,58.389419999999994,-557.81012,1416.59692,144.99438,-576.422,1090.2902800000002,28.44953,-760.87897,937.6124300000001,-320.74106,-529.0457200000001,1005.99274,-28.55632,-606.38281,976.8566900000001,-130.03973,-357.79736,1020.5861199999999,-358.54163,-491.47708,761.40344,-352.68845,-458.44025,522.82385,-372.36618,-411.27905,397.29323999999997,-302.34299,-466.46792999999997,83.49445,-317.99036,-402.99292,41.87794,-407.85141,-572.29413,41.00544,25.98357,-535.38123,646.57922,6.17267,-509.65067,500.12420999999995,41.92252,-465.85208,260.41967999999997,23.95424,-446.6673,89.71667,-33.27472,-406.36533,43.26149,18.62294,-597.70416,42.644059999999996,-223.66882,-500.83800999999994,498.12255999999996,-381.96148999999997,-435.17276,79.96569000000001,-126.84156000000002,-493.88912999999997,498.608,-64.39005,-460.12552,84.82418,50
-143.65829,-659.34637,1706.98352,-157.84331,-765.9299900000001,1632.19312,-156.56333999999998,-580.42078,1672.63354,-324.9971,-498.09018,1444.59021,-210.24727000000001,-340.42764,1286.953,-446.14764,-493.25775,1098.80945,-293.83817,-658.44922,939.05981,58.55894,-558.04041,1416.68921,145.19322,-575.89868,1090.32861,27.39145,-760.8043200000001,939.2426800000001,-320.60953,-528.86798,1005.9699699999999,-28.50941,-606.6503299999999,976.9426300000001,-129.67497,-357.89703,1020.50049,-358.37625,-491.27270999999996,761.3593099999999,-352.56174,-458.32178,522.8392299999999,-372.24619,-411.22238,397.2908,-302.3775,-466.48375999999996,83.44375,-317.9444,-403.01653999999996,41.878040000000006,-407.86203,-572.30042,40.99331,26.01742,-535.71307,646.58777,7.183489999999999,-510.01807,500.29617,41.97202,-465.9686,260.43219,23.90766,-446.63959000000006,89.68146999999999,-33.297340000000005,-406.37222,43.28422,18.64258,-597.7244900000001,42.654509999999995,-223.54057000000003,-500.88675,498.10056,-381.91565,-435.21106,79.95634,-126.79815,-494.14944,498.64252,-64.38943,-460.17037999999997,84.80574,60
-143.65091,-659.15546,1706.9952399999997,-158.04506,-765.75623,1632.2675800000002,-156.42906000000002,-580.19116,1672.6821300000001,-324.79697000000004,-497.69272,1444.54285,-209.84999,-340.28848,1286.8889199999999,-445.92360999999994,-492.71755999999993,1098.78271,-293.86929,-658.2796,939.10321,58.69315,-558.11652,1416.82898,145.45576,-575.19519,1090.37952,26.1286,-760.76477,941.01038,-320.49921,-528.68768,1005.96277,-28.46296,-606.85321,976.9681400000001,-129.26471,-357.96057,1020.3969699999999,-358.23364,-491.16077,761.3457599999999,-352.42929,-458.25912,522.8503400000001,-372.11151,-411.18292,397.25266,-302.31961,-466.57430999999997,83.48737,-317.96707000000004,-403.0195,41.85082,-407.87976000000003,-572.25403,41.01215,26.081310000000002,-535.9818700000001,646.573,6.80492,-510.35602,500.28042999999997,41.96772,-466.10857999999996,260.41022000000004,24.18395,-446.53323,89.85611999999999,-33.2746,-406.38101,43.29779,18.64505,-597.65027,42.620459999999994,-223.48453999999998,-500.89315999999997,498.06335,-381.93619,-435.20847000000003,79.95776,-126.72565,-494.44302000000005,498.69372999999996,-64.62447,-460.66525,84.76804,70
-143.70622,-658.96448,1707.0354,-158.34665,-765.5481599999999,1632.3739,-156.30875,-580.00049,1672.66614,-324.70044,-497.36062999999996,1444.49719,-209.47795,-340.10684,1286.84753,-445.74234,-492.13272,1098.76099,-293.89023,-658.0629299999999,939.1818800000001,58.81364,-558.36176,1416.953,145.10146,-574.82007,1090.4520300000001,24.71194,-760.68036,942.9539199999999,-320.38431,-528.40936,1005.9141800000001,-28.43028,-607.11377,977.0288099999999,-128.87698,-358.04587000000004,1020.3298300000001,-358.08487,-491.03345,761.3304400000001,-352.35593,-458.17855999999995,522.83978,-372.07007000000004,-411.15515,397.25919,-302.38605,-466.49869,83.38497,-317.93875,-403.0675,41.85553,-407.85202000000004,-572.2489,41.02576,26.08611,-536.3182400000001,646.54364,6.87034,-510.69195999999994,500.29123,42.00595,-466.20437999999996,260.42065,24.14855,-446.59085,89.88329,-33.3093,-406.38248,43.27599,18.65268,-597.71478,42.63778,-223.37193,-500.811,498.05370999999997,-381.91855,-435.21619000000004,79.96687,-126.67132,-494.80150999999995,498.66885,-64.60025999999999,-460.73175,84.76148,80
-143.76877,-658.79309,1707.08325,-158.69041,-765.3843400000001,1632.44751,-156.23176999999998,-579.7981,1672.7135,-324.61551000000003,-497.0181,1444.44592,-209.11189,-339.97708,1286.73535,-445.59039,-491.56942999999995,1098.69031,-294.0322,-657.6556400000001,939.0946,58.901869999999995,-558.56219,1417.1611300000002,145.05597,-574.16473,1090.5324699999999,23.12803,-760.50378,944.9150400000001,-320.28317000000004,-528.31256,1005.8992300000001,-28.56322,-607.4144299999999,976.95166,-128.50542,-358.12451,1020.2423699999999,-357.96982,-490.90967,761.32642,-352.25802999999996,-458.03659000000005,522.8316,-372.0004,-411.10831,397.2019,-302.37061,-466.5166,83.40236999999999,-317.92694,-403.04373,41.85904,-407.85147,-572.28839,41.00695,26.2274,-536.56976,646.66669,6.943960000000001,-510.95795,500.28310999999997,41.99672,-466.34198,260.34909,24.19047,-446.60607999999996,89.86065,-33.267920000000004,-406.40021,43.25967,18.666710000000002,-597.68469,42.63017,-223.33591,-500.84082,497.97803,-381.927,-435.21497,80.00137,-126.66378,-495.02292,498.69595,-64.58870999999999,-460.73264000000006,84.75746,90
