X1,Y1,Z1,X2,Y2,Z2,X3,Y3,Z3,X4,Y4,Z4,X5,Y5,Z5,X6,Y6,Z6,X7,Y7,Z7,X8,Y8,Z8,X9,Y9,Z9,X10,Y10,Z10,X11,Y11,Z11,X12,Y12,Z12,X13,Y13,Z13,X14,Y14,Z14,X15,Y15,Z15,X16,Y16,Z16,X17,Y17,Z17,X18,Y18,Z18,X19,Y19,Z19,X20,Y20,Z20,X21,Y21,Z21,X22,Y22,Z22,X23,Y23,Z23,X24,Y24,Z24,X25,Y25,Z25,X26,Y26,Z26,X27,Y27,Z27,X28,Y28,Z28,X29,Y29,Z29,timestamp
21.90714,-479.18433,1689.71228,-5.22952,-579.42792,1659.78577,36.04931,-424.55774,1644.00977,-102.87379,-408.85605,1421.98584,-39.604240000000004,-259.00061,1306.56226,-269.99318999999997,-507.12585,1134.7406,-75.95113,-683.94916,1120.8604699999999,186.62888999999998,-427.44547,1444.62195,330.71271,-549.6487400000001,1166.64111,113.98942,-699.04651,1147.49146,-79.43753000000001,-492.26093,985.31439,171.70955,-513.9978,981.63,61.1465,-309.67719,1021.2612300000001,-111.47618999999999,-470.80969000000005,693.73474,-82.44418,-420.79199000000006,458.24219000000005,-103.68137,-360.32425,323.04623,-89.7646,-332.55991,87.79745,-34.712140000000005,-294.25467000000003,48.52698,-92.71176,-494.86078,42.64301,231.44749,-430.55150999999995,604.31647,208.93358999999998,-420.56665,459.65488,216.86518999999998,-352.41821,246.62286,215.78152000000003,-353.50226000000004,65.9845,155.14046000000002,-320.59463999999997,37.27126,228.67171000000002,-515.9018599999999,27.4928,,,,-10.9667,-355.94632,78.40899,119.96525,-452.64275999999995,437.05245999999994,135.37857,-378.56882,86.28629000000001,0
21.86206,-479.41607999999997,1689.69067,-5.2828800000000005,-579.323,1659.3894,36.07785,-424.80823,1644.00916,-102.93069,-409.00241,1421.97424,-39.63811,-259.07275,1306.58594,-269.84341,-506.94122000000004,1134.22742,-76.28031999999999,-684.6118799999999,1120.86499,186.61301,-427.64359,1444.58936,330.7587,-549.54541,1166.3606,113.92596,-699.00885,1146.82898,-79.4277,-492.28702000000004,985.28027,171.70299,-514.06519,981.63953,61.13827,-309.72198,1021.27905,-111.43331,-470.7793,693.7348599999999,-82.45554,-420.72857999999997,458.24994000000004,-103.66108,-360.31909,323.0675,-89.74478,-332.59064,87.79944,-34.74878,-294.24179,48.54975,-92.74058000000001,-494.82529000000005,42.642340000000004,231.41817000000003,-430.60397,604.3476,208.94823,-420.56573,459.69530999999995,216.93465,-352.50955,246.61365,215.78139,-353.65591,65.88641,155.09206,-320.46069,37.36591,228.6503,-515.8575400000001,27.50143,,,,-11.00066,-355.9137,78.40996,120.02951000000002,-452.88372999999996,437.0806,135.01486,-379.61444,85.81921,10
21.83654,-479.68417,1689.70947,-5.337330000000001,-579.52838,1659.3324,36.07117,-424.97745,1644.02722,-102.99373,-409.07999,1421.88049,-39.681129999999996,-259.18536,1306.62805,-269.41422,-506.74695,1133.68469,-76.7115,-685.52405,1120.81055,186.6156,-427.82232999999997,1444.5349099999999,330.51187000000004,-549.37811,1165.97205,113.83736,-698.95685,1146.13599,-79.4371,-492.35919,985.2537800000001,171.71588,-514.08282,981.64032,61.13915,-309.81061,1021.31104,-111.83661000000001,-470.77902,693.7175900000001,-82.43054000000001,-420.7103,458.29970999999995,-103.66866,-360.32608,323.04095,-89.78181,-332.59146,87.80112,-34.71604,-294.24408,48.584340000000005,-92.72655,-494.82372999999995,42.61087,231.46536,-430.6517,604.33105,208.97041000000002,-420.67703,459.7077,216.90637,-352.48401,246.61642,215.8969,-353.52567,65.85706,155.10801999999998,-320.45819,37.39389,228.68051,-515.88702,27.496129999999997,,,,-10.97971,-355.94928,78.43103,120.0694,-452.72372,437.07849000000004,135.02002,-379.58267,85.88882,20
21.82449,-479.87759000000005,1689.72803,-5.4012199999999995,-580.00598,1659.67029,36.04245,-425.16232,1644.0249,-103.03747,-409.23958999999996,1421.83557,-39.66299,-259.27621,1306.66211,-268.79022000000003,-506.49023,1133.07129,-77.19972,-686.37036,1120.72156,186.63721999999999,-428.01727,1444.49707,330.2634,-549.2312,1165.67004,113.78178,-698.9044200000001,1145.38855,-79.45945,-492.39038,985.24274,171.68243,-514.17395,981.6568,61.14815,-309.81641,1021.33417,-111.80956,-470.76971,693.73077,-82.43211,-420.75159,458.25775,-103.65378,-360.29794,323.06487999999996,-89.72623,-332.57452,87.82424,-34.69276,-294.25076,48.57391,-92.76369,-494.82750999999996,42.57751,231.49557000000001,-430.71713,604.36505,209.06757,-420.72461,459.71762,216.97171,-352.58054,246.62547,215.87181,-353.70966,65.80546,155.11032,-320.42517000000004,37.39157,228.6828,-515.9056400000001,27.4889,,,,-10.9896,-355.93712999999997,78.42804,120.10168999999999,-452.8139,437.04959,135.0426,-379.5033,85.84711,30
21.79713,-480.04400999999996,1689.7102100000002,-5.44043,-580.2153900000001,1659.63379,36.10995,-425.39383,1644.0180699999999,-103.12154,-409.32867000000005,1421.76929,-39.66943,-259.38678,1306.7038599999998,-268.37573,-506.32626,1132.47046,-77.66462,-687.3007200000001,1120.51343,186.61351000000002,-428.19336,1444.4375,330.04715,-549.1429400000001,1165.349,113.69838999999999,-698.88483,1144.7041,-79.45848000000001,-492.42847,985.2487800000001,171.67772,-514.23816,981.65131,61.14951,-309.87701,1021.36041,-111.84413,-470.75397000000004,693.68738,-82.40906,-420.65012,458.27414000000005,-103.64284,-360.289,323.09308,-89.72391,-332.58945,87.80527,-34.67672,-294.21497,48.60455,-92.68771,-494.86951,42.58855,231.54452999999998,-430.75417999999996,604.3648099999999,209.09428,-420.94629000000003,459.67917,216.98781,-352.60213999999996,246.63727000000003,215.81766000000002,-353.58456,65.93921,155.11058,-320.43649,37.43055,228.70549,-515.87811,27.536179999999998,,,,-10.982280000000001,-355.94345,78.44281,120.1329,-452.75705,437.07500999999996,135.07169,-379.55753,85.85493000000001,40
21.81928,-480.15329,1689.69824,-5.49165,-580.30017,1659.62842,36.10107,-425.50824000000006,1644.06152,-103.1711,-409.55518,1421.73877,-39.690059999999995,-259.59689,1306.77478,-268.07097999999996,-506.20953,1131.93372,-77.89948000000001,-687.89539,1120.44482,186.60992,-428.56836,1444.35095,329.78824,-549.0589,1165.00098,113.5393,-698.79346,1144.0139199999999,-79.4811,-492.47567999999995,985.25275,171.66093,-514.31378,981.6591199999999,61.16855,-309.94442999999995,1021.3656,-111.41846000000001,-470.69482,693.72876,-82.42062,-420.66333,458.29860999999994,-103.61995999999999,-360.28348,323.0936,-89.7133,-332.56329,87.81379,-34.67024,-294.25097999999997,48.614979999999996,-92.70997,-494.83907999999997,42.61185,231.57457999999997,-430.89719,604.40283,209.1414,-420.97725999999994,459.72739,216.96877999999998,-352.72629,246.66777000000002,215.81744,-353.66846,65.90782,155.1032,-320.48022000000003,37.43039,228.69301000000002,-515.8931299999999,27.48365,,,,-10.9789,-355.96472,78.46398,120.1832,-453.04602,437.06420999999995,135.08105,-379.56891,85.87616,50
21.77841,-480.22930999999994,1689.7169199999998,-5.58169,-580.4219400000001,1659.67822,36.1594,-425.63217000000003,1644.05774,-103.23232,-409.67132999999995,1421.72375,-39.6861,-259.70114,1306.80273,-267.41531000000003,-505.96380999999997,1131.36865,-78.359,-688.67877,1120.15149,186.61052,-428.62799,1444.3311800000001,329.61646,-548.97998,1164.68896,113.332,-698.60852,1143.4724099999999,-79.53208000000001,-492.48727,985.2457300000001,171.63144,-514.3537,981.6605199999999,61.1753,-310.01132,1021.4174199999999,-111.84012,-470.75442999999996,693.69562,-82.46096999999999,-420.66962,458.29535,-103.64709,-360.24789,323.08331,-89.70994,-332.58179,87.83185,-34.66721,-294.31917999999996,48.56745,-92.67148,-494.92987,42.59278,231.59262,-430.98343,604.40594,209.14856,-421.11478,459.71722,217.02132999999998,-352.7952,246.68407000000002,215.86575,-353.70221000000004,65.93313,155.15642,-320.47702000000004,37.44271,228.69523999999998,-515.93481,27.47982,,,,-10.97103,-355.92731000000003,78.44355,120.17266000000001,-453.13385,437.08511,135.07845,-379.67197000000004,85.89503,60
21.79496,-480.37271,1689.7363300000002,-5.621519999999999,-580.55719,1659.6976300000001,36.13726,-425.77700999999996,1644.047,-103.26003,-409.75023999999996,1421.68774,-39.655770000000004,-259.75336,1306.85168,-267.01242,-505.71590999999995,1130.8606,-78.89222,-689.63776,1119.66125,186.63622,-428.8494,1444.276,329.47699,-548.95142,1164.45532,113.08418,-698.33099,1143.00085,-79.56899,-492.46899,985.2252800000001,171.58794,-514.44843,981.6718800000001,61.2005,-310.06271,1021.41479,-111.45778999999999,-470.68670999999995,693.73297,-82.44717,-420.61899000000005,458.25847999999996,-103.66129000000001,-360.28168,323.09229,-89.70706,-332.61011,87.80669,-34.69944,-294.25558,48.62011,-92.73138,-494.86047,42.64594,231.60095,-431.02441,604.40906,209.1739,-421.12134000000003,459.75490999999994,217.05232,-352.82504,246.64966,215.8795,-353.71384,65.91858,155.13553000000002,-320.4874,37.441109999999995,228.65649,-515.92627,27.472640000000002,,,,-10.981910000000001,-355.92276,78.45545,120.20204,-453.10388,437.08770999999996,135.07703,-379.53131,85.91264,70
21.81684,-480.53542999999996,1689.7587899999999,-5.69937,-580.62537,1659.72351,36.20048,-425.90756,1644.11218,-103.33258000000001,-409.87851,1421.7210699999998,-39.606840000000005,-259.89056,1306.8449699999999,-266.79547,-505.46747,1130.39221,-78.96451,-689.86768,1119.54272,186.62714,-429.08884000000006,1444.21704,329.31985,-548.93079,1164.22205,112.86996,-698.06195,1142.60791,-79.58997,-492.46300999999994,985.2627,171.54362,-514.57678,981.6555800000001,61.210269999999994,-310.11929,1021.4277300000001,-111.44991999999999,-470.68027,693.6994,-82.45177,-420.62662,458.31192000000004,-103.67899,-360.28824,323.09744,-89.71292,-332.56506,87.80086,-34.66013,-294.25897000000003,48.60557,-92.73665,-494.88217000000003,42.58895,231.61676,-431.11346,604.40662,209.21448,-421.3046,459.7366,217.02321,-352.88266,246.70915,215.80821,-353.71432000000004,66.05572,155.12743,-320.50622999999996,37.53165,228.69156,-515.87933,27.491020000000002,,,,-11.03624,-355.94107,78.45264,120.21171000000001,-453.23032,437.07552999999996,135.09573,-379.66006,85.92211,80
21.8362,-480.5975,1689.79199,-5.76436,-580.74139,1659.77881,36.23583,-426.04379000000006,1644.09961,-103.34007,-410.02139,1421.7437699999998,-39.57647,-260.03403,1306.92175,-266.26575,-505.07443,1129.88232,-79.1599,-690.23694,1119.3175,186.6479,-429.33813,1444.16101,329.20788999999996,-549.09247,1163.98047,112.7068,-697.85565,1142.27319,-79.6833,-492.45250999999996,985.24414,171.49698999999998,-514.6218299999999,981.6674199999999,61.19036,-310.19843,1021.45105,-111.93269,-470.68793,693.71014,-82.50661,-420.63449,458.33514,-103.6953,-360.25516,323.12633999999997,-89.75856,-332.5528,87.81734,-34.68286,-294.29626,48.58487,-92.74984,-494.83752000000004,42.597559999999994,231.63387000000003,-431.22195,604.4563,209.22095,-421.37485,459.75015,217.06277000000003,-352.9653,246.7233,215.86435,-353.77367999999996,65.98476,155.04424,-320.52759,37.60099,228.69789,-515.87915,27.468759999999996,,,,-10.9886,-355.9548,78.48442,120.20709,-453.33401,437.11572,135.07578999999998,-379.64911,85.9508,90
