X1,Y1,Z1,X2,Y2,Z2,X3,Y3,Z3,X4,Y4,Z4,X5,Y5,Z5,X6,Y6,Z6,X7,Y7,Z7,X8,Y8,Z8,X9,Y9,Z9,X10,Y10,Z10,X11,Y11,Z11,X12,Y12,Z12,X13,Y13,Z13,X14,Y14,Z14,X15,Y15,Z15,X16,Y16,Z16,X17,Y17,Z17,X18,Y18,Z18,X19,Y19,Z19,X20,Y20,Z20,X21,Y21,Z21,X22,Y22,Z22,X23,Y23,Z23,X24,Y24,Z24,X25,Y25,Z25,X26,Y26,Z26,X27,Y27,Z27,X28,Y28,Z28,X29,Y29,Z29,timestamp
545.70612,-406.133,1678.1095,624.60657,-345.84756,1722.5170899999998,537.95953,-414.62964,1605.91687,678.2708700000001,-480.84252999999995,1419.82251,510.07358,-490.23105,1314.87183,674.5376,-638.93921,1106.2576900000001,742.21771,-604.0726900000001,857.5917400000001,539.84973,-209.12305,1447.99011,511.13879000000003,-63.301559999999995,1139.1898199999998,648.2121,-22.332720000000002,917.6483199999999,709.23083,-415.91519,991.77319,595.1102900000001,-191.66681,975.7431,477.28738,-387.0957,1029.31189,759.54156,-478.87155,733.23077,769.16449,-498.50189000000006,488.32162,683.56604,-542.52856,353.36008,603.3648099999999,-547.84778,130.48186,549.96582,-498.23987,95.76349,746.26923,-532.3642,46.055640000000004,523.69495,-228.74618999999998,592.70935,536.1684,-273.83524,452.46117999999996,479.84157999999996,-331.44092,236.84076000000002,486.11053,-370.60147,61.43935,466.78902999999997,-441.62130999999994,40.24412,645.2221099999999,-331.35947000000004,33.870509999999996,748.88763,-398.63776,470.07971,613.49603,-468.79155999999995,111.44595,599.05664,-350.14883,447.63107,527.32513,-439.63430999999997,94.27308000000001,0
549.16882,-399.38187,1678.30896,627.32538,-338.24805,1722.2655,541.47546,-408.11331,1605.93445,683.06848,-472.88495,1420.3031,515.14227,-485.32584,1315.46741,681.10968,-631.9249900000001,1107.15454,748.72247,-594.63269,858.83685,540.0780599999999,-203.44661000000002,1447.36792,511.0719,-58.4468,1138.27441,650.17902,-16.33822,918.2095300000001,712.41895,-408.37552,991.42151,592.09717,-187.04962,974.3311800000001,480.02634000000006,-385.01712000000003,1029.67371,766.09027,-465.36945,732.9693,777.42828,-481.70718,488.12240999999995,695.4165,-529.26398,352.22076,617.28772,-536.1524,128.49303999999998,561.8562599999999,-488.68387,93.49523,760.35419,-512.76044,46.34503,521.54749,-227.87781,592.2155799999999,534.19141,-272.61157000000003,452.2366,478.91638,-331.48676,236.87694,485.90270999999996,-370.57724,61.41652,466.99521,-442.23843,40.015609999999995,644.9317,-331.18747,34.04367,752.03589,-382.91385,470.63541,623.5625,-456.20309000000003,110.27331000000001,598.2643400000001,-348.23727,447.49411,527.1676,-439.68503,94.47225999999999,10
552.62231,-392.85213999999996,1678.04272,630.1427,-330.62335,1722.2143600000002,544.94025,-401.85501,1605.94458,687.88086,-464.88837,1420.60486,520.01892,-480.65935999999994,1315.95874,687.66388,-624.78302,1107.85901,755.09027,-585.27655,859.91046,540.87585,-197.75104,1446.54553,510.98618,-53.4431,1137.39551,652.2207599999999,-10.32485,918.7287,715.6956799999999,-400.83817,990.9572099999999,590.33209,-182.61258999999998,973.67755,482.83230999999995,-382.91684,1029.96704,772.27838,-451.76584,732.83405,785.1344,-464.62024,487.98565999999994,706.89362,-514.99469,350.90765,631.6488,-523.4769299999999,126.27621,574.19873,-478.72897,91.03985,774.17426,-491.77957000000004,46.59216,519.4898099999999,-226.56284,591.7334599999999,532.5067700000001,-271.55972,451.96259000000003,478.05984000000007,-331.14124,236.70117000000002,485.63277999999997,-370.58453,61.40959,467.07122999999996,-442.51782000000003,40.04045,644.6311599999999,-331.10098,33.9619,754.77679,-367.18427,471.30260999999996,633.86676,-443.14745999999997,109.07201,597.29974,-346.45687999999996,447.28217,527.19299,-439.56307999999996,94.5069,20
556.19434,-386.16055,1677.8171399999999,633.07495,-323.08139,1721.6615,548.69098,-395.31662,1605.75024,692.64758,-456.93604000000005,1420.80676,525.02765,-475.83249000000006,1316.375,694.1677900000001,-617.59961,1108.46606,761.24774,-576.17902,860.72235,541.6427,-192.12448,1445.69312,511.19086,-48.5509,1136.3103,654.28198,-4.303319999999999,919.11371,718.9381099999999,-393.19037000000003,990.4821800000001,588.33588,-178.16183,972.92401,485.70592999999997,-380.90612999999996,1030.22559,778.06573,-438.09848,732.79401,792.5111099999999,-447.44406,487.84337999999997,718.33838,-500.11182,349.61672999999996,646.01819,-509.96649,124.08051,586.53448,-467.73822,88.59328000000001,787.58215,-469.3223,46.894020000000005,517.74438,-225.34328,591.30768,531.1870700000001,-270.50104,451.69272,477.34039,-330.94116,236.62497000000002,485.39245999999997,-370.58252000000005,61.42932,467.21576,-442.79807,40.05639,644.3960599999999,-330.79077,34.132329999999996,756.9444,-351.50391,472.12560999999994,643.93829,-429.36859000000004,107.87151000000001,597.24609,-344.46832,447.08499000000006,527.37329,-439.6857,94.36182,30
559.77618,-379.49997,1677.62292,635.966,-315.5159,1721.38721,552.2941900000001,-388.90219,1605.5094,697.42267,-448.89612,1420.85034,530.12006,-471.09905999999995,1316.7708699999998,700.7030599999999,-610.23303,1108.92908,767.75397,-566.9859,861.78259,542.38983,-186.56607,1444.6893300000002,511.47253,-43.739329999999995,1135.1554,656.38104,1.78131,919.43524,722.12109,-385.45435,989.87244,586.39526,-173.76825,971.99139,488.6907,-378.75088999999997,1030.4025900000001,783.66742,-424.30495999999994,732.97278,799.15179,-430.09421,487.8522,729.52802,-484.81735,348.18747,660.48676,-495.58267,121.74865,599.17834,-455.52032,86.28246999999999,800.06561,-445.99973,46.59305,516.38898,-223.82976000000002,590.88574,530.20734,-269.28091,451.34952000000004,476.93317,-331.04016,236.52452000000002,485.23580999999996,-370.58383,61.493109999999994,467.39092999999997,-443.07333,40.08811,644.07532,-330.49832000000004,34.38975,758.70752,-335.92361,472.95422,653.8465,-415.0835,106.61376000000001,597.4617900000001,-342.99304,446.65564000000006,527.8768299999999,-440.07794,94.40207,40
563.3902,-372.78647,1677.26465,638.78674,-308.14276,1720.28198,555.8761599999999,-382.42041,1605.21582,702.25647,-440.87796,1420.8363,535.2008099999999,-466.20865,1317.04504,707.24091,-602.76459,1109.26709,773.94598,-558.0346099999999,862.3905599999999,543.27588,-181.037,1443.66553,511.98992999999996,-38.98502,1133.84277,658.5166,7.8314699999999995,919.76544,725.05475,-377.68323,989.28802,584.6571,-169.60217,971.1564900000001,492.5596,-376.35455,1030.31946,788.60272,-410.61093,733.06921,805.29272,-412.8316,488.02884000000006,740.81915,-469.2092,346.75482,674.81934,-480.4325,119.21927,611.80682,-443.39651,83.83435,812.12518,-421.01309000000003,46.59227,515.3056,-222.32889,590.34821,529.56921,-267.83069,450.94992,476.64264000000003,-330.71634,236.37299,485.17084000000006,-370.57138,61.54244,467.55908,-443.28567999999996,40.151540000000004,643.89758,-330.29242,34.3997,759.9924900000001,-320.68883999999997,473.96765,663.6004,-400.36404,105.42942,597.646,-340.79787999999996,446.45419000000004,528.08978,-439.96722,94.46406,50
566.9704,-366.11899,1676.81421,642.01605,-300.52432000000005,1720.25085,559.57367,-375.86478,1604.78064,707.16522,-432.75030999999996,1420.65112,540.2959,-461.37865999999997,1317.32446,713.85339,-595.28754,1109.46716,780.4293200000001,-549.2828400000001,863.0432099999999,544.12866,-175.56581,1442.54895,512.36096,-34.22911,1132.6001,660.5833700000001,13.88977,919.9976199999999,728.17645,-369.85754,988.81891,583.08746,-165.28923,970.38861,495.98290999999995,-373.9917,1030.22034,794.00464,-396.90369,733.64252,810.86328,-395.64407,488.28515999999996,751.46552,-453.14624000000003,345.31665,689.45502,-464.84454000000005,116.88403000000001,624.55945,-430.95743,81.29557,823.4434200000001,-395.12912,47.08201,514.43378,-220.82111,589.84143,529.1275,-266.22797,450.59244,476.39444000000003,-329.92191,236.3228,485.08297999999996,-370.5495,61.580090000000006,467.72845,-443.55142,40.232279999999996,643.61719,-330.0387,34.5976,761.0093400000001,-305.707,474.82086,673.1580799999999,-384.83865,104.28246999999999,598.0989400000001,-338.42328,446.07465,528.19043,-439.58649,94.54867,60
570.58234,-359.37369,1676.32605,645.2081900000001,-293.09622,1719.36023,563.3551,-369.44097999999997,1604.28442,711.98816,-424.48868,1420.29053,545.89203,-456.35095,1317.38318,720.54944,-587.6369599999999,1109.47144,786.46063,-540.6947,863.0733,545.04749,-170.10834,1441.50574,512.7894299999999,-29.564359999999997,1131.34167,662.61896,19.94114,920.1769400000001,731.31647,-362.04778999999996,988.3344099999999,581.65265,-160.838,969.63885,499.58612,-371.603,1030.01624,797.79224,-383.59497000000005,733.37073,815.97772,-378.59979,488.61093,761.93225,-436.64862,344.04755,703.79187,-447.94982999999996,114.51458000000001,637.53516,-417.81259,78.6909,833.77893,-368.22345,48.19469,513.8634,-218.73016,589.33606,529.03143,-264.53061,450.17004000000003,476.56964000000005,-330.29974,235.84705,484.95673,-370.55887,61.59599,467.96515,-443.83800999999994,40.28528,643.44208,-329.73825,34.68902,761.7229,-291.08987,475.7186,682.61993,-369.12576,103.28911,598.7644700000001,-335.77237,445.67914,528.44,-439.48444000000006,94.58305,70
574.4212,-352.69516,1675.82751,648.25281,-285.69907,1718.44983,566.96161,-362.96741000000003,1603.77686,716.9314,-416.42526000000004,1419.90955,551.0423,-451.50815,1317.3762199999999,727.27338,-579.94012,1109.4099099999999,793.0686599999999,-532.00378,863.4566699999999,546.02557,-164.69468999999998,1440.3504599999999,513.26953,-24.96526,1130.04041,664.5874,26.019389999999998,920.3148199999999,734.45135,-354.27191,987.8764,579.9306,-156.41045,968.6487400000001,503.26465,-369.05582000000004,1029.8186,802.2058099999999,-370.57349,733.52594,820.58398,-361.70001,488.93213,772.01862,-419.8494,342.87289,717.99261,-430.34738,112.28468000000001,650.61542,-404.14005,76.1736,843.41528,-341.32706,49.03471,513.56183,-216.82788,588.7016,529.33789,-262.6069,449.6098,476.74740999999995,-329.72232,235.62825,484.94226,-370.53564,61.629059999999996,468.18295,-444.10449000000006,40.43405,643.14551,-329.37769,34.8648,762.06323,-276.25296000000003,476.44397000000004,691.9816900000001,-353.05301000000003,102.21584,599.41437,-332.40189,444.7048,528.66858,-439.3371,94.63144,80
577.94379,-346.4386,1675.49036,651.6734,-278.28232,1717.7699,570.7146,-356.43512000000004,1603.1934800000001,721.75793,-408.21792999999997,1419.43335,556.5282,-446.39532,1317.27734,734.29889,-572.29742,1109.11682,799.22797,-523.50305,863.27545,547.03119,-159.27556,1439.25977,513.72638,-20.42259,1128.72717,666.52045,32.10505,920.4395099999999,737.59924,-346.49664,987.4106400000001,579.37006,-152.4687,967.82874,507.10123,-366.41504,1029.505,806.1485,-357.85927999999996,733.4904799999999,824.72089,-345.05933,489.32968,782.16907,-403.26285,341.74896,731.7616,-412.22382000000005,110.16814,663.51575,-390.88828,73.40096,852.2941300000001,-314.19507000000004,50.18779,513.49951,-214.68935,588.08862,529.79016,-260.42346000000003,449.02829,477.02567,-329.01675,235.42963999999998,484.89352,-370.49172999999996,61.65274,468.42855999999995,-444.34955,40.566959999999995,642.93628,-329.03305,35.02851,762.26855,-262.81127999999995,477.40120999999994,701.27869,-336.41122,101.21883000000001,601.2346200000001,-329.98749,444.48544000000004,529.1229900000001,-439.17001,94.70055,90
