X1,Y1,Z1,X2,Y2,Z2,X3,Y3,Z3,X4,Y4,Z4,X5,Y5,Z5,X6,Y6,Z6,X7,Y7,Z7,X8,Y8,Z8,X9,Y9,Z9,X10,Y10,Z10,X11,Y11,Z11,X12,Y12,Z12,X13,Y13,Z13,X14,Y14,Z14,X15,Y15,Z15,X16,Y16,Z16,X17,Y17,Z17,X18,Y18,Z18,X19,Y19,Z19,X20,Y20,Z20,X21,Y21,Z21,X22,Y22,Z22,X23,Y23,Z23,X24,Y24,Z24,X25,Y25,Z25,X26,Y26,Z26,X27,Y27,Z27,X28,Y28,Z28,X29,Y29,Z29,timestamp
-107.80662,-657.30219,1702.0565199999999,-124.96323999999998,-759.69208,1622.2236300000002,-123.40302,-577.09943,1672.72839,-303.41071,-509.21835,1439.37305,-203.25632,-354.21576,1271.2625699999999,-418.46792999999997,-559.7794200000001,1098.41626,-228.22468999999998,-748.51068,1031.6543,85.37201,-528.9187599999999,1428.80664,165.77028,-568.8179299999999,1099.8300800000002,-23.6993,-754.1240799999999,1020.2813699999999,-279.38998,-578.14148,1007.18933,,,,-113.8371,-385.34729,1014.45734,-315.61609,-553.16913,758.52661,-303.50699,-525.29846,520.20947,-323.87772,-477.74319,394.30457,-225.74051,-501.62973,83.36195,-244.47369,-439.43445,38.223890000000004,-312.58731,-618.18854,41.91585,73.02448000000001,-559.5057400000001,642.0396099999999,58.65711999999999,-536.63855,496.29202000000004,103.02448000000001,-496.31677,256.94177,93.16856,-485.80242999999996,87.38073,43.578359999999996,-441.77487,42.489540000000005,67.21885999999999,-639.1236,43.62243,-168.69873,-545.48914,503.64294,-309.21193999999997,-481.64169000000004,78.58162,-74.76573,-520.36688,489.41214,4.12976,-494.57242,80.65389,0
-107.9217,-657.1705900000001,1702.22742,-125.0175,-759.60498,1622.3659699999998,-123.43955,-576.96881,1672.7711199999999,-303.60361,-509.21480999999994,1439.6851800000002,-203.31648,-354.26364,1271.27417,-418.5105,-559.82867,1098.5136699999998,-228.14366,-748.50232,1031.6731,85.29809,-528.95795,1428.9364,165.82085,-568.91858,1099.98401,-23.685,-754.19727,1020.3244599999999,-279.40851000000004,-578.1510599999999,1007.18787,,,,-113.884,-385.3819,1014.47235,-315.08496,-553.14844,758.3764,-303.78098,-525.54907,520.2028799999999,-323.90674,-477.76285,394.31448,-225.76542999999998,-501.64190999999994,83.39197,-244.47835,-439.44277999999997,38.20832,-312.56772,-618.18329,41.94569,72.98869,-559.54175,642.05078,58.598580000000005,-536.63586,496.29712,103.01788,-496.35391,256.92154,93.20129,-485.83023,87.40154,43.636759999999995,-441.32285,42.715959999999995,66.22256,-639.1827400000001,43.663340000000005,-168.70055,-545.59082,503.6521,-309.20383,-481.64865,78.58129,-74.72664,-520.45172,489.4104,4.150119999999999,-494.59375,80.64441,10
-107.98835,-657.03357,1702.2923600000001,-125.10266000000001,-759.48761,1622.43579,-123.47501000000001,-576.83099,1672.8137199999999,-303.37268,-509.23745999999994,1439.39929,-203.37563,-354.2695,1271.2907699999998,-418.52805,-559.8678,1098.5802,-228.04256,-748.49286,1031.69324,85.22955,-529.0155599999999,1429.04395,166.0761,-569.0862400000001,1100.2014199999999,-23.60995,-754.24805,1020.3254400000001,-279.52283,-578.15131,1007.17657,,,,-113.93328000000001,-385.37344,1014.4726,-315.17215,-553.16052,758.39612,-303.78458,-525.60352,520.21252,-323.94338999999997,-477.75967,394.31338999999997,-225.78007999999997,-501.65988,83.36581,-244.46391,-439.44788,38.19749,-312.59842000000003,-618.23755,41.92096,73.05695,-559.54645,642.1174900000001,58.58091999999999,-536.6351900000001,496.31232,103.00553000000001,-496.32718,256.95502,93.12839,-485.83707000000004,87.44440999999999,43.60886,-441.76218,42.479659999999996,66.25925,-639.16071,43.63245,-168.74397,-545.51624,503.67255,-309.21972999999997,-481.63239000000004,78.61155,-74.78941,-520.3819,489.39786,4.13278,-494.60067999999995,80.62791999999999,20
-108.06046,-656.9209,1702.3681600000002,-125.14728999999998,-759.43982,1622.52747,-123.56317,-576.72736,1672.8739,-303.41919,-509.26288,1439.50391,-203.42227,-354.31555,1271.3175,-418.5903,-559.90759,1098.6599099999999,-228.00015,-748.41498,1031.7164300000002,85.19066,-529.0382099999999,1429.1145,166.13535,-569.20587,1100.34436,-23.494220000000002,-754.35443,1020.2728300000001,-279.53867,-578.2056299999999,1007.2338900000001,,,,-113.96042,-385.40509,1014.49463,-315.20984,-553.21924,758.38733,-303.58657999999997,-525.33972,520.20215,-323.9241,-477.78531,394.2872,-225.78316,-501.64627,83.37899,-244.46877,-439.43546,38.19983,-312.58328,-618.18915,41.93785,72.83054,-559.57104,642.04987,59.03965,-536.56787,496.35152999999997,102.96651,-496.32805999999994,256.95901000000003,93.18245999999999,-485.78873,87.44519,43.56065,-441.77417,42.52321,66.28076,-639.14532,43.64425,-168.7402,-545.58588,503.69308,-309.21109,-481.65732,78.57384,-74.8726,-520.33362,489.39797999999996,4.09742,-494.61212,80.63544,30
-108.11068999999999,-656.82916,1702.40405,-125.23725,-759.36078,1622.57043,-123.61097,-576.65472,1672.93591,-303.47964,-509.29610999999994,1439.61975,-203.47781,-354.33914,1271.35071,-418.62885,-559.93622,1098.71191,-227.89845,-748.34924,1031.73584,85.11681,-529.07233,1429.22705,166.01413,-569.11224,1100.3916,-23.36751,-754.45935,1020.1507,-279.67407000000003,-578.19934,1007.25629,,,,-114.00397,-385.4501,1014.5178199999999,-315.28729,-553.2244900000001,758.42169,-303.59845,-525.34766,520.17633,-323.95706,-477.7623,394.30643,-225.75526000000002,-501.69647000000003,83.38273000000001,-244.5043,-439.44482,38.230129999999996,-312.57709,-618.21381,41.898340000000005,72.71252,-559.7760599999999,642.11426,58.52131,-536.70355,496.30742999999995,102.99194,-496.36435,256.94925,93.14854,-485.7894,87.41311999999999,43.63971,-441.33914000000004,42.750029999999995,66.28522,-639.15619,43.65682,-168.78153999999998,-545.51996,503.67575,-309.22421,-481.64307,78.59356,-74.85611999999999,-520.36267,489.39007999999995,4.12022,-494.61554,80.62385,40
-108.1714,-656.74396,1702.46814,-125.02536,-759.89862,1622.98206,-123.67043000000001,-576.53528,1672.95056,-303.51669,-509.32457999999997,1439.67285,-203.52925,-354.33057,1271.36292,-418.38669,-559.91925,1098.74902,-227.79401000000001,-748.2207,1031.7608599999999,85.06311,-529.0722,1429.29321,166.24013,-569.45349,1100.66479,-23.257929999999998,-754.54706,1020.05969,-279.728,-578.16382,1007.26501,,,,-114.01914,-385.4939,1014.5524300000001,-315.32462000000004,-553.22961,758.4114400000001,-303.91174,-525.5432099999999,520.22015,-323.9791,-477.7504,394.29666000000003,-225.77695,-501.66217,83.36856999999999,-244.48963999999998,-439.4548,38.19007,-312.59857,-618.2276,41.93294,72.66476,-559.7746,642.11365,58.469469999999994,-536.74591,496.29004000000003,102.95625,-496.3848,256.95867999999996,93.12281,-485.74854000000005,87.44215,43.595040000000004,-441.77576,42.474959999999996,66.26021999999999,-639.1624099999999,43.63221,-168.81126,-545.52356,503.69089,-309.26535,-481.60141,78.59859,-74.89211,-520.36902,489.37665,4.09115,-494.60095,80.6342,50
-108.26318,-656.65698,1702.52905,-125.06853000000001,-759.81122,1623.00061,-123.7332,-576.48865,1673.02332,-303.53824,-509.36481,1439.75964,-203.60321000000002,-354.37582000000003,1271.4229699999999,-418.73734,-560.0108,1098.8875699999999,-227.70035,-748.12878,1031.7807599999999,84.70413,-529.33734,1429.22607,166.34503,-569.39935,1100.7192400000001,-23.10115,-754.59741,1019.9113800000001,-279.79681,-578.14984,1007.27661,,,,-114.06827,-385.08582,1014.6406900000001,-315.32513,-553.20978,758.41229,-303.66652999999997,-525.3125,520.1895099999999,-323.99835,-477.71283,394.3161,-225.77245,-501.64065999999997,83.38486999999999,-244.49918,-439.44894000000005,38.19727,-312.55701,-618.25842,41.90555,72.64725,-559.80786,642.10181,58.451519999999995,-536.8095099999999,496.30188,102.96365,-496.39655,256.97168,93.16086,-485.8009,87.45687,43.55655,-441.77414000000005,42.53563,66.2311,-639.1793200000001,43.63816,-168.79976000000002,-545.5993,503.68112,-309.27011,-481.60574,78.58863000000001,-74.91484,-520.4317,489.39853,4.12969,-494.59595,80.61543,60
-108.31615,-656.6283,1702.5509,-125.12983999999999,-759.7663,1623.04285,-123.78286000000001,-576.39343,1673.04065,-303.70547,-509.3786,1439.9699699999999,-203.62944,-354.44662,1271.40015,-418.51849,-560.00525,1098.91614,-227.57297000000003,-748.09845,1031.7981,84.6423,-529.35773,1429.27234,166.427,-569.64496,1100.8916,-22.97035,-754.6828,1019.77948,-279.82315,-578.17926,1007.2952300000001,,,,-114.10019,-385.10708999999997,1014.65155,-315.87735,-553.24744,758.52203,-303.67722000000003,-525.302,520.18976,-324.01852,-477.69586,394.31177,-225.77354,-501.62357000000003,83.3842,-244.48878,-439.44547,38.184,-312.5784,-618.2005,41.91409,72.64149,-559.80762,642.13983,58.45932,-536.80237,496.31857,102.92872,-496.4343,256.93032999999997,93.16985,-485.81494000000004,87.48969,43.59543,-441.76401,42.51741,66.27323,-639.20172,43.62506,-168.83067,-545.48145,503.6745,-309.24026000000003,-481.58727999999996,78.60351999999999,-74.92538,-520.51837,489.38654,4.090380000000001,-494.60211,80.64554,70
-108.37473,-656.5559099999999,1702.5770300000001,-125.18056999999999,-759.6698,1623.05127,-123.86849,-576.3598599999999,1673.0661599999999,-303.77362,-509.41919,1440.0304,-203.69455,-354.39923,1271.4469,-418.53024,-560.04541,1098.9356699999998,-227.43954,-748.03503,1031.8006599999999,84.5892,-529.38477,1429.3062699999998,166.52213999999998,-569.75909,1100.97095,-22.7991,-754.71997,1019.5753800000001,-279.86188,-578.21643,1007.2633099999999,,,,-114.09988,-385.13599,1014.66656,-315.90878,-553.21857,758.54462,-303.70126,-525.28107,520.20538,-324.01703,-477.703,394.31528,-225.77687000000003,-501.64727999999997,83.40683,-244.48787000000002,-439.43024,38.20865,-312.57071,-618.22424,41.93181,72.5725,-559.83588,642.10449,58.437490000000004,-536.83777,496.28857,102.91888,-496.43625,256.9328,93.15141,-485.7988,87.47394,43.61223,-441.31763,42.77959,66.26963,-639.18292,43.63373,-168.86411,-545.47131,503.68807999999996,-309.25391,-481.63727,78.61721,-74.9519,-520.61151,489.35233,4.09656,-494.61551,80.6469,80
-108.46153999999999,-656.4968299999999,1702.6153600000002,-125.21851000000001,-759.63818,1623.04822,-123.90172,-576.31525,1673.0918,-303.80035,-509.44458,1440.06189,-203.7283,-354.48117,1271.4442099999999,-418.55762000000004,-560.0946700000001,1098.9940199999999,-227.20276,-747.8929400000001,1031.7124,84.53115,-529.4017299999999,1429.3731699999998,166.60143,-569.87537,1101.06213,-22.6945,-754.7643400000001,1019.35956,-279.88559,-578.22845,1007.3127400000001,,,,-114.08733000000001,-385.60211,1014.63733,-315.45102,-553.17432,758.4193700000001,-303.73679,-525.23932,520.22412,-324.07095,-477.68607000000003,394.31256,-225.76952999999997,-501.62732,83.39193,-244.48242000000002,-439.41803,38.200520000000004,-312.56006,-618.23657,41.909079999999996,72.56985999999999,-559.9116799999999,642.07495,58.41972,-536.88721,496.31964000000005,102.88813,-496.43802,256.94397000000004,93.13011999999999,-485.78284,87.42694,43.59949,-441.76428,42.517379999999996,66.25294,-639.16925,43.66708,-168.89911999999998,-545.39148,503.67307,-309.26431,-481.65735,78.54884,-74.97531,-520.55524,489.3389,4.08669,-494.61899000000005,80.62289,90
